pathway,pval,padj,ES,NES,nMoreExtreme,size
KEGG_MAPK_SIGNALING_PATHWAY,0.6579406631762653,1,-0.2588429849905171,-0.9105680670269242,376,165
KEGG_JAK_STAT_SIGNALING_PATHWAY,0.29651162790697677,0.9258459560580838,-0.35228882832891156,-1.118070540424994,152,68
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,0.16796875,0.8045198497854077,0.5068795634497477,1.2934068692083343,85,20
KEGG_CELL_ADHESION_MOLECULES_CAMS,0.002004008016032064,0.17216908361616784,-0.6482821913106234,-1.8065375920133178,0,37
KEGG_PHENYLALANINE_METABOLISM,0.18181818181818182,0.8158515968869463,0.6494707929819542,1.3119816914287976,91,7
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM,0.07604562737642585,0.7020000000000001,0.7925159134558071,1.4487788395118255,39,5
KEGG_LIMONENE_AND_PINENE_DEGRADATION,0.6857707509881423,1,0.40305986604442423,0.8142123872454438,346,7
KEGG_ONE_CARBON_POOL_BY_FOLATE,0.753968253968254,1,0.3264961262574148,0.761129887742923,379,13
KEGG_INOSITOL_PHOSPHATE_METABOLISM,0.38461538461538464,0.9645635263612792,-0.367054226751958,-1.059944682717904,194,43
KEGG_PENTOSE_PHOSPHATE_PATHWAY,0.3996023856858847,0.9754359925788497,0.41823883478442114,1.0471775887735064,200,19
KEGG_N_GLYCAN_BIOSYNTHESIS,0.5151515151515151,1,0.3219718330936164,0.9704198109337083,254,43
KEGG_ARACHIDONIC_ACID_METABOLISM,0.16071428571428573,0.7841051592419,0.5712980736148194,1.3318137756261375,80,13
KEGG_FOLATE_BIOSYNTHESIS,0.851063829787234,1,0.3375896698169143,0.6537767869347151,439,6
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,0.8211382113821138,1,0.26647070438833254,0.7431530865780661,403,31
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,0.11934156378600823,0.7461139896373057,0.4461719361635879,1.2879039247666344,57,35
KEGG_NITROGEN_METABOLISM,0.08123791102514506,0.7057229323817699,0.709289828524458,1.4814283772481571,41,8
KEGG_HEMATOPOIETIC_CELL_LINEAGE,0.6146044624746451,1,-0.35518886452721493,-0.859317193464921,302,18
KEGG_GLUTATHIONE_METABOLISM,0.015873015873015872,0.46616541353383456,0.598139798653655,1.656031144345554,7,29
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,0.6011904761904762,1,0.38840023024914083,0.8837321120882833,302,11
KEGG_HUNTINGTONS_DISEASE,0.8070953436807096,1,0.23049456294536397,0.8348557982834423,363,127
KEGG_BASAL_CELL_CARCINOMA,0.1419753086419753,0.7802247191011236,0.43674615845188447,1.2606958125459014,68,35
KEGG_WNT_SIGNALING_PATHWAY,0.25213675213675213,0.8608264462809917,0.32078434441619225,1.128023681219684,117,103
KEGG_BASE_EXCISION_REPAIR,0.9321357285429142,1,-0.23576280112228554,-0.6304786645059783,466,30
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,0.35714285714285715,0.9645635263612792,0.47742228473688975,1.086285154305669,179,11
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,0.9378757515030061,1,-0.2174715450726875,-0.641953466885698,467,50
KEGG_BLADDER_CANCER,0.7764471057884231,1,0.2848766265245602,0.7938663431337198,388,30
KEGG_LONG_TERM_DEPRESSION,0.9816700610997964,1,0.19583916923340866,0.5610531248708288,481,34
KEGG_CIRCADIAN_RHYTHM_MAMMAL,0.500998003992016,1,-0.43416897816406663,-0.9658343257175418,250,12
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,0.6408730158730159,1,0.3640860956301798,0.8487598682174702,322,13
KEGG_REGULATION_OF_AUTOPHAGY,0.7693836978131213,1,0.30728904753420266,0.7693838474354888,386,19
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.031746031746031744,0.5714285714285714,-0.566868796466294,-1.5909981894340963,15,38
KEGG_P53_SIGNALING_PATHWAY,0.3836978131212724,0.9645635263612792,-0.34498924208807175,-1.040226402853903,192,55
KEGG_OXIDATIVE_PHOSPHORYLATION,0.4184549356223176,0.9830423565363324,0.3026857132051419,1.0281473125826077,194,84
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,0.7238658777120316,1,0.31485633652897704,0.8235999984520829,366,23
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,0.7123287671232876,1,0.31409240292503776,0.8374560597332403,363,25
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,0.045454545454545456,0.634090909090909,0.7273057259438525,1.6046162681193843,22,10
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,0.1830708661417323,0.8158515968869463,0.5244009650353012,1.2800171073857882,92,16
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE,0.6566265060240963,1,-0.36771629583332976,-0.8374354651355469,326,13
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,0.29896907216494845,0.9268041237113402,-0.5856056021181768,-1.1943063609400146,144,8
KEGG_O_GLYCAN_BIOSYNTHESIS,0.6467065868263473,1,-0.35727836130405466,-0.8266752823303022,323,14
KEGG_PRION_DISEASES,0.8926441351888668,1,0.25791599330174625,0.6457646337673536,448,19
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS,0.8353174603174603,1,0.3200223707382256,0.6860826657344488,420,9
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,0.3241106719367589,0.9568981742894788,0.5701063241924196,1.1516592702714619,163,7
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,0.8132530120481928,1,-0.2685358392476068,-0.7150889482842087,404,29
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,0.6582809224318659,1,0.6133562625394096,0.9035079330814005,313,2
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.8882235528942116,1,-0.25004517410196125,-0.6686726942652856,444,30
KEGG_HOMOLOGOUS_RECOMBINATION,1,1,0.12275610507393986,0.3248384440078217,507,24
KEGG_HEDGEHOG_SIGNALING_PATHWAY,0.07520325203252033,0.7020000000000001,0.5051403020214397,1.4087724031949767,36,31
KEGG_SULFUR_METABOLISM,0.060836501901140684,0.7020000000000001,0.8095090628121103,1.479843597690273,31,5
KEGG_THYROID_CANCER,0.631578947368421,1,-0.32785257980285176,-0.8450915466683565,311,24
KEGG_RNA_DEGRADATION,1,1,0.15420789445701394,0.47911888584514284,502,50
KEGG_LEISHMANIA_INFECTION,0.6213991769547325,1,0.3107145756733388,0.8968975613588814,301,35
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,0.14741035856573706,0.7802247191011236,-0.4265815387486122,-1.2881633642490042,73,56
KEGG_PARKINSONS_DISEASE,0.3624733475479744,0.9645635263612792,0.31429786727658116,1.0553017110239986,169,80
KEGG_ASTHMA,0.012578616352201259,0.43449484134708977,0.9709563389700965,1.4302727607330645,5,2
KEGG_NUCLEOTIDE_EXCISION_REPAIR,0.9961089494163424,1,-0.1830982185421942,-0.5235363650064929,511,41
KEGG_GRAFT_VERSUS_HOST_DISEASE,0.07520325203252033,0.7020000000000001,0.9708635842567825,1.2911791570389486,36,1
KEGG_AUTOIMMUNE_THYROID_DISEASE,0.012578616352201259,0.43449484134708977,0.9709563389700965,1.4302727607330645,5,2
KEGG_ALLOGRAFT_REJECTION,0.07520325203252033,0.7020000000000001,0.9708635842567825,1.2911791570389486,36,1
KEGG_TYPE_I_DIABETES_MELLITUS,0.7205882352941176,1,-0.4322544748539499,-0.7852997129623124,342,5
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,0.07572815533980583,0.7020000000000001,0.6026179310959473,1.4846245530931648,38,17
KEGG_STEROID_BIOSYNTHESIS,0.9702380952380952,1,0.21297600359125152,0.4964910412981179,488,13
KEGG_DORSO_VENTRAL_AXIS_FORMATION,0.8888888888888888,1,-0.2693179008405236,-0.6260597065522798,439,15
KEGG_NON_HOMOLOGOUS_END_JOINING,0.9819277108433735,1,-0.2159002915005563,-0.46672512817035067,488,11
KEGG_DNA_REPLICATION,1,1,0.12262820288866003,0.3513134614351693,490,34
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,0.22424242424242424,0.8454545454545455,-0.4819469360754549,-1.2297782266066795,110,23
KEGG_MISMATCH_REPAIR,0.8399209486166008,1,0.28038413787670846,0.7167319444489471,424,21
KEGG_RIBOSOME,0.877431906614786,1,-0.238716811658,-0.7272369714485648,450,58
KEGG_BASAL_TRANSCRIPTION_FACTORS,0.7225548902195609,1,0.2971122747747413,0.8279634519444503,361,30
KEGG_PROTEIN_EXPORT,0.9724950884086444,1,0.20992675676001843,0.5226300231839949,494,18
KEGG_PROTEASOME,0.9343936381709742,1,0.22529267620024657,0.660179136346894,469,37
KEGG_RNA_POLYMERASE,0.04930966469428008,0.6576907384740922,0.5738262396001945,1.501012478441862,24,23
REACTOME_MRNA_PROCESSING,0.9560439560439561,1,0.20399405361148581,0.7449655360504125,434,139
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS,0.7088948787061995,1,0.22753747308887323,0.9242271375372872,262,316
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,0.5588235294117647,1,-0.5125713087190271,-0.93121558023378,265,5
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT,0.154296875,0.7802247191011236,0.5149855096252623,1.3140908486402314,78,20
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_,0.7775590551181102,1,-0.2686979172112436,-0.7647029173786938,394,40
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,0.15730337078651685,0.7802247191011236,-0.3699768733707105,-1.2203022422756207,83,103
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT,0.08555133079847908,0.7154158835613444,0.7813816641032477,1.4284245922570342,44,5
REACTOME_SIGNALING_BY_RHO_GTPASES,0.6795698924731183,1,0.2616284436347348,0.8839855888822294,315,82
REACTOME_HEMOSTASIS,0.36789297658862874,0.9645635263612792,-0.28633236131737755,-1.0377854419457364,219,228
REACTOME_LIPOPROTEIN_METABOLISM,0.249500998003992,0.8593923264581947,0.5297500421998544,1.2209196204927522,124,12
REACTOME_INTRINSIC_PATHWAY,0.25366876310272535,0.8608264462809917,0.8161841979554791,1.2022847776190662,120,2
REACTOME_HIV_INFECTION,1,1,0.1530650791507594,0.5679265950516336,434,161
REACTOME_METABOLISM_OF_CARBOHYDRATES,0.8539325842696629,1,0.22327415197539252,0.8235770724671951,379,148
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,1,1,-0.14321140192427137,-0.47185134489078784,537,98
REACTOME_INFLUENZA_LIFE_CYCLE,1,1,-0.14883901975866276,-0.49063868130465016,533,102
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN,0.9919191919191919,1,-0.18322802986789202,-0.4675407700907008,490,23
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,0.991304347826087,1,0.1840877000890393,0.662217792897963,455,122
REACTOME_HIV_LIFE_CYCLE,0.9717391304347827,1,0.20035121786094795,0.6913422082737473,446,95
REACTOME_GLUCOSE_TRANSPORT,0.96579476861167,1,0.21711040903966458,0.5917845590115568,479,28
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES,0.5235849056603774,1,0.25831627963982895,0.9700115641581638,221,173
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,0.9719438877755511,1,-0.19206008626960247,-0.56694147360717,484,50
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,0.23931623931623933,0.8560157790927022,0.3227298182445,1.1316218358577013,111,102
REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE,0.9700854700854701,1,0.1977392570780388,0.6750889574976041,453,86
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,0.9540636042402827,1,-0.2095717448041061,-0.7345894694955547,539,156
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT,0.998003992015968,1,-0.1833508956796628,-0.4903183508755901,499,30
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY,0.9878542510121457,1,-0.1832455720440402,-0.47234425909336303,487,24
REACTOME_IMMUNE_SYSTEM,0.2932551319648094,0.9193054136874362,-0.2669776516836361,-1.0591698144859245,199,540
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS,0.9898167006109979,1,-0.18326311757947147,-0.4776624450541486,485,25
REACTOME_METABOLISM_OF_NON_CODING_RNA,0.995850622406639,1,0.17679214170076052,0.5285966237268197,479,42
REACTOME_METABOLISM_OF_RNA,1,1,-0.12393153292480505,-0.445706434410524,585,211
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS,0.9881188118811881,1,-0.1833157743511158,-0.4883070783573838,498,28
